From Date,To Date,PM2.5,PM10,NO2,SO2
07-06-2020 16:00,08-06-2020 00:00,26.62,104.34,35.14,8.59
08-06-2020 00:00,08-06-2020 08:00,35.81,158.97,55.64,7.21
08-06-2020 08:00,08-06-2020 16:00,35.94,124.47,32.53,2.65
08-06-2020 16:00,09-06-2020 00:00,20.8,88.63,36.93,9.88
09-06-2020 00:00,09-06-2020 08:00,23.32,65.48,44.17,6.67
09-06-2020 08:00,09-06-2020 16:00,34.12,100.94,39.84,4.36
09-06-2020 16:00,10-06-2020 00:00,42.24,95.66,67.64,4.57
10-06-2020 00:00,10-06-2020 08:00,38.11,91,56.28,4.62
10-06-2020 08:00,10-06-2020 16:00,31.48,82.89,30.97,5.64
10-06-2020 16:00,11-06-2020 00:00,25.38,56.9,43.72,7.77
11-06-2020 00:00,11-06-2020 08:00,37.75,108.71,57.62,5.14
11-06-2020 08:00,11-06-2020 16:00,78,167.94,55.49,7.18
11-06-2020 16:00,12-06-2020 00:00,6.05,29.94,45.65,
12-06-2020 00:00,12-06-2020 08:00,32.29,69.86,51.79,3.92
12-06-2020 08:00,12-06-2020 16:00,46.85,82,57.41,5.8
12-06-2020 16:00,13-06-2020 00:00,29.85,68.56,50.93,7.83
13-06-2020 00:00,13-06-2020 08:00,33.71,71.71,36.93,11.72
13-06-2020 08:00,13-06-2020 16:00,16.09,98.32,38.25,13.79
13-06-2020 16:00,14-06-2020 00:00,18.31,96.45,41.79,8.64
14-06-2020 00:00,14-06-2020 08:00,19.67,81.22,44.25,16.49
14-06-2020 08:00,14-06-2020 16:00,21.3,81.35,24.58,7.67
14-06-2020 16:00,15-06-2020 00:00,23.19,90.21,32.38,4.62
15-06-2020 00:00,15-06-2020 08:00,28,108.3,41.38,9.36
15-06-2020 08:00,15-06-2020 16:00,21.93,87.07,32.63,6.78
15-06-2020 16:00,16-06-2020 00:00,28.08,109.78,41.73,7.18
16-06-2020 00:00,16-06-2020 08:00,9.83,37.81,38.26,11.69
16-06-2020 08:00,16-06-2020 16:00,23,80,43.56,12.87
16-06-2020 16:00,17-06-2020 00:00,31.97,133.03,38.78,6.78
17-06-2020 00:00,17-06-2020 08:00,15.83,76.3,36.04,12.09
17-06-2020 08:00,17-06-2020 16:00,15.07,66.77,40.8,16.65
17-06-2020 16:00,18-06-2020 00:00,19.96,72.5,29.83,4
18-06-2020 00:00,18-06-2020 08:00,9.86,51.38,34.46,9.87
18-06-2020 08:00,18-06-2020 16:00,20.86,78.21,47.96,14.17
18-06-2020 16:00,19-06-2020 00:00,30.71,136.29,45.4,5.4
19-06-2020 00:00,19-06-2020 08:00,15.1,70.19,41.19,11.67
19-06-2020 08:00,19-06-2020 16:00,8.2,62.27,35.36,21.08
19-06-2020 16:00,20-06-2020 00:00,15.48,60.4,44.09,9.15
20-06-2020 00:00,20-06-2020 08:00,27.81,80.67,41.79,12.9
20-06-2020 08:00,20-06-2020 16:00,29.43,83.2,40.53,12.23
20-06-2020 16:00,21-06-2020 00:00,24.56,94.96,30.08,11.22
21-06-2020 00:00,21-06-2020 08:00,24.77,109.26,38.14,10.78
21-06-2020 08:00,21-06-2020 16:00,32.17,95.57,41.52,10.86
21-06-2020 16:00,22-06-2020 00:00,25.86,80.68,45.6,12.47
22-06-2020 00:00,22-06-2020 08:00,31.2,95.3,38.98,13.08
22-06-2020 08:00,22-06-2020 16:00,29.38,101.45,36.54,16.52
22-06-2020 16:00,23-06-2020 00:00,38.59,128.41,51.75,11.79
23-06-2020 00:00,23-06-2020 08:00,30.4,94.8,45.21,15.84
23-06-2020 08:00,23-06-2020 16:00,25.44,86.07,29.56,8.4
23-06-2020 16:00,24-06-2020 00:00,19.46,74.89,28.59,12.64
24-06-2020 00:00,24-06-2020 08:00,23.16,93.17,25.57,12.69
24-06-2020 08:00,24-06-2020 16:00,27.77,71.23,20.37,9.32
24-06-2020 16:00,25-06-2020 00:00,45.86,91.61,21.6,7.12
25-06-2020 00:00,25-06-2020 08:00,17.9,80.48,31.14,8.52
25-06-2020 08:00,25-06-2020 16:00,14.52,58.48,18.14,10.63
25-06-2020 16:00,26-06-2020 00:00,7.5,35.78,16.67,7.9
26-06-2020 00:00,26-06-2020 08:00,9.64,51.1,25.94,9.13
26-06-2020 08:00,26-06-2020 16:00,8.71,20.68,21.91,4.9
26-06-2020 16:00,27-06-2020 00:00,5.22,24.71,21.84,5.92
27-06-2020 00:00,27-06-2020 08:00,16.97,60.48,27.84,9.11
27-06-2020 08:00,27-06-2020 16:00,12.12,44.71,21.94,10.15
27-06-2020 16:00,28-06-2020 00:00,19.54,54.11,26.23,5.22
28-06-2020 00:00,28-06-2020 08:00,33.8,102.83,34.61,26.65
28-06-2020 08:00,28-06-2020 16:00,22.32,70.89,23.46,2.74
28-06-2020 16:00,29-06-2020 00:00,17.84,43.1,20.5,7.51
29-06-2020 00:00,29-06-2020 08:00,31.77,90.61,40.94,11.54
29-06-2020 08:00,29-06-2020 16:00,18.26,58,25.56,8.97
29-06-2020 16:00,30-06-2020 00:00,17.4,44.5,19.61,4.53
30-06-2020 00:00,30-06-2020 08:00,18.19,52.2,32.29,9.86
30-06-2020 08:00,30-06-2020 16:00,15.53,51.88,29.92,13.21
30-06-2020 16:00,01-07-2020 00:00,14.33,44.78,27.25,3.27
01-07-2020 00:00,01-07-2020 08:00,23.55,65.38,31.9,6.71
01-07-2020 08:00,01-07-2020 16:00,25.16,76.23,24.83,5.08
01-07-2020 16:00,02-07-2020 00:00,17.47,51.63,41.57,9.73
02-07-2020 00:00,02-07-2020 08:00,26.06,60.53,30.32,9.05
02-07-2020 08:00,02-07-2020 16:00,21.96,64.48,31.61,10.73
02-07-2020 16:00,03-07-2020 00:00,13.2,45.33,44.94,7.59
03-07-2020 00:00,03-07-2020 08:00,24.52,56.66,35.81,8.11
03-07-2020 08:00,03-07-2020 16:00,30.35,96.84,35.46,7.6
03-07-2020 16:00,04-07-2020 00:00,18.62,70.76,40.8,5.44
04-07-2020 00:00,04-07-2020 08:00,27.22,74.41,37.21,10.07
04-07-2020 08:00,04-07-2020 16:00,25.63,48.96,41.27,8.06
04-07-2020 16:00,05-07-2020 00:00,27.89,81.29,45.59,7.25
05-07-2020 00:00,05-07-2020 08:00,18.28,48.66,38.43,6.65
05-07-2020 08:00,05-07-2020 16:00,21.1,57,33.94,7.42
05-07-2020 16:00,06-07-2020 00:00,23,60.12,36.63,7.92
06-07-2020 00:00,06-07-2020 08:00,19.54,55.21,32.94,11.11
06-07-2020 08:00,06-07-2020 16:00,28.87,62.3,40.75,8.48
06-07-2020 16:00,07-07-2020 00:00,45.26,130.26,41.71,7.03
07-07-2020 00:00,07-07-2020 08:00,33.34,101.31,35.15,10.79
07-07-2020 08:00,07-07-2020 16:00,30.25,111.71,33.44,4.82
07-07-2020 16:00,08-07-2020 00:00,39.96,168.82,40.98,7.19
08-07-2020 00:00,08-07-2020 08:00,38.35,127.23,41.25,10.36
08-07-2020 08:00,08-07-2020 16:00,30.13,99.87,30.63,7.27
08-07-2020 16:00,09-07-2020 00:00,25.03,72.77,25.75,10.28
09-07-2020 00:00,09-07-2020 08:00,27.26,81.52,32.03,4.21
09-07-2020 08:00,09-07-2020 16:00,14.9,48.55,30.58,7.08
09-07-2020 16:00,10-07-2020 00:00,27.3,104.83,44.27,13.42
10-07-2020 00:00,10-07-2020 08:00,24.72,80.1,36.55,9.03
10-07-2020 08:00,10-07-2020 16:00,20.41,82.79,43.34,8.72
10-07-2020 16:00,11-07-2020 00:00,31.41,108.63,53.81,8.67
11-07-2020 00:00,11-07-2020 08:00,29.21,84.38,46.18,11.29
11-07-2020 08:00,11-07-2020 16:00,27.5,86.4,38.49,10.67
11-07-2020 16:00,12-07-2020 00:00,38.04,144.64,53.73,16.9
12-07-2020 00:00,12-07-2020 08:00,29.32,93.72,42.75,8.4
12-07-2020 08:00,12-07-2020 16:00,29.57,98.6,36.64,5.96
12-07-2020 16:00,13-07-2020 00:00,19.94,52.32,47.04,9.07
13-07-2020 00:00,13-07-2020 08:00,19,64.23,45.8,8.15
13-07-2020 08:00,13-07-2020 16:00,29.85,85.88,39.39,4.31
13-07-2020 16:00,14-07-2020 00:00,32.79,83.24,57.23,9.15
14-07-2020 00:00,14-07-2020 08:00,29.9,48.7,43.36,7.88
14-07-2020 08:00,14-07-2020 16:00,29.94,105.29,47.46,9.05
14-07-2020 16:00,15-07-2020 00:00,29.81,97.81,52.13,5.41
15-07-2020 00:00,15-07-2020 08:00,26.77,71.5,41.19,7.3
15-07-2020 08:00,15-07-2020 16:00,38.38,85.07,46.78,8.21
15-07-2020 16:00,16-07-2020 00:00,19.88,55.81,40.96,6.02
16-07-2020 00:00,16-07-2020 08:00,19.55,58.2,43.42,15.12
16-07-2020 08:00,16-07-2020 16:00,22.66,58.86,44.22,10.28
16-07-2020 16:00,17-07-2020 00:00,21.32,69.52,40.54,11.08
17-07-2020 00:00,17-07-2020 08:00,18.2,41.53,38.2,7.64
17-07-2020 08:00,17-07-2020 16:00,31.73,100.7,46.32,6.8
17-07-2020 16:00,18-07-2020 00:00,23.55,69.55,42.12,4.52
18-07-2020 00:00,18-07-2020 08:00,23.03,72.1,39.56,6.96
18-07-2020 08:00,18-07-2020 16:00,19.31,66.24,26.58,3.69
18-07-2020 16:00,19-07-2020 00:00,15.75,47.04,30.32,10.03
19-07-2020 00:00,19-07-2020 08:00,30.23,95.03,38.79,10.35
19-07-2020 08:00,19-07-2020 16:00,21.41,68.33,24.24,6.79
19-07-2020 16:00,20-07-2020 00:00,25.86,93.38,38.06,10.77
20-07-2020 00:00,20-07-2020 08:00,33.36,90.68,34.5,4.11
20-07-2020 08:00,20-07-2020 16:00,27.06,68.29,35.35,2.48
20-07-2020 16:00,21-07-2020 00:00,32.07,108.13,41,4.99
21-07-2020 00:00,21-07-2020 08:00,19.72,51.31,34.52,6.85
21-07-2020 08:00,21-07-2020 16:00,20.14,60,29.07,5.03
21-07-2020 16:00,22-07-2020 00:00,13.73,54.1,29.06,8.77
22-07-2020 00:00,22-07-2020 08:00,18.14,59.72,32.27,9.84
22-07-2020 08:00,22-07-2020 16:00,18.97,63.67,39.32,15.36
22-07-2020 16:00,23-07-2020 00:00,17.97,74.81,32.5,6.96
23-07-2020 00:00,23-07-2020 08:00,19.68,51.65,34.84,12.29
23-07-2020 08:00,23-07-2020 16:00,33.57,74.03,45.61,7.25
23-07-2020 16:00,24-07-2020 00:00,26.55,69.81,44.75,4.82
24-07-2020 00:00,24-07-2020 08:00,29.57,72.9,40.66,10.64
24-07-2020 08:00,24-07-2020 16:00,22.46,60.68,42.84,16.64
24-07-2020 16:00,25-07-2020 00:00,33.13,96.58,34.21,9.63
25-07-2020 00:00,25-07-2020 08:00,53.31,176.93,28.87,
25-07-2020 08:00,25-07-2020 16:00,32.21,83.69,18.09,5.72
25-07-2020 16:00,26-07-2020 00:00,14.16,33.65,17.74,5.88
26-07-2020 00:00,26-07-2020 08:00,18.18,57.96,26.62,6.45
26-07-2020 08:00,26-07-2020 16:00,23.61,58.07,17.06,7.44
26-07-2020 16:00,27-07-2020 00:00,24.03,56.48,17.52,8.12
27-07-2020 00:00,27-07-2020 08:00,29.4,69.53,22.74,6.47
27-07-2020 08:00,27-07-2020 16:00,35.43,94.4,20.97,6.24
27-07-2020 16:00,28-07-2020 00:00,32.96,119.71,36.15,12.22
28-07-2020 00:00,28-07-2020 08:00,43.76,155.35,29.76,5.54
28-07-2020 08:00,28-07-2020 16:00,27.38,74.71,13.45,9
28-07-2020 16:00,29-07-2020 00:00,24.44,50.19,12.41,7.03
29-07-2020 00:00,29-07-2020 08:00,32.38,77.92,23.86,6.95
29-07-2020 08:00,29-07-2020 16:00,24.34,58.41,19.8,4.12
29-07-2020 16:00,30-07-2020 00:00,16.07,36.07,11.29,9.84
30-07-2020 00:00,30-07-2020 08:00,26.66,83.1,18.13,10.05
30-07-2020 08:00,30-07-2020 16:00,17.33,41.63,13.8,6
30-07-2020 16:00,31-07-2020 00:00,8.86,26.16,11.18,8.39
31-07-2020 00:00,31-07-2020 08:00,20.89,78.56,16.94,6.7
31-07-2020 08:00,31-07-2020 16:00,17.87,44.13,14.76,12.45
31-07-2020 16:00,01-08-2020 00:00,24.39,66.5,23.23,7.54
01-08-2020 00:00,01-08-2020 08:00,34.9,75,26.15,8.34
01-08-2020 08:00,01-08-2020 16:00,39.2,91.87,25.54,6.09
01-08-2020 16:00,02-08-2020 00:00,21.31,59.38,21.5,5.6
02-08-2020 00:00,02-08-2020 08:00,17.82,55.93,23.97,9.14
02-08-2020 08:00,02-08-2020 16:00,22.13,48.55,20.76,10.68
02-08-2020 16:00,03-08-2020 00:00,26.48,72.45,30.7,9.97
03-08-2020 00:00,03-08-2020 08:00,19.7,41.07,21.86,12.55
03-08-2020 08:00,03-08-2020 16:00,22.61,49.1,22.88,9.75
03-08-2020 16:00,04-08-2020 00:00,25.19,62.29,30.03,6.82
04-08-2020 00:00,04-08-2020 08:00,18.86,45.48,26.19,9.73
04-08-2020 08:00,04-08-2020 16:00,16.07,34.93,24.53,7.79
04-08-2020 16:00,05-08-2020 00:00,18.14,53,27.77,14.31
05-08-2020 00:00,05-08-2020 08:00,14,36.84,26.58,9.71
05-08-2020 08:00,05-08-2020 16:00,18.5,53.07,24.2,8.32
05-08-2020 16:00,06-08-2020 00:00,19.06,55.71,25.74,11.06
06-08-2020 00:00,06-08-2020 08:00,15.38,44.62,17.89,9.23
06-08-2020 08:00,06-08-2020 16:00,24.6,84.5,23.8,5.75
06-08-2020 16:00,07-08-2020 00:00,26.03,104.52,25.24,13.93
07-08-2020 00:00,07-08-2020 08:00,23.23,72.2,25.85,11.18
07-08-2020 08:00,07-08-2020 16:00,33.88,90.53,26.81,11.01
07-08-2020 16:00,08-08-2020 00:00,40.48,125.56,33.48,5.68
08-08-2020 00:00,08-08-2020 08:00,27.81,71.85,21.07,4.59
08-08-2020 08:00,08-08-2020 16:00,19.75,54.18,23.2,4.46
08-08-2020 16:00,09-08-2020 00:00,18.46,51.31,23.6,9.03
09-08-2020 00:00,09-08-2020 08:00,24.87,73.94,23.25,9.74
09-08-2020 08:00,09-08-2020 16:00,43.3,119.77,25.39,65.85
09-08-2020 16:00,10-08-2020 00:00,15.08,32.58,22.24,
10-08-2020 00:00,10-08-2020 08:00,24.19,62.48,20.14,
10-08-2020 08:00,10-08-2020 16:00,21.65,60.23,25.74,5.57
10-08-2020 16:00,11-08-2020 00:00,28.15,81.81,28.85,8.2
11-08-2020 00:00,11-08-2020 08:00,22.4,62.17,22.65,9.76
11-08-2020 08:00,11-08-2020 16:00,22.03,78.66,23.35,7.22
11-08-2020 16:00,12-08-2020 00:00,29.44,115.72,27.98,5.19
12-08-2020 00:00,12-08-2020 08:00,21.53,51.23,22.66,12.03
12-08-2020 08:00,12-08-2020 16:00,26.29,54.11,24.83,9.52
12-08-2020 16:00,13-08-2020 00:00,25.19,49.33,24.48,6.99
13-08-2020 00:00,13-08-2020 08:00,16.2,29.92,18.61,7.22
13-08-2020 08:00,13-08-2020 16:00,26.27,46.57,27.35,6.27
13-08-2020 16:00,14-08-2020 00:00,22.43,46.59,24.86,14.98
14-08-2020 00:00,14-08-2020 08:00,15.91,33.57,23.49,16.58
14-08-2020 08:00,14-08-2020 16:00,18.77,30.09,28.27,18.06
14-08-2020 16:00,15-08-2020 00:00,23.12,39.92,28.24,8.22
15-08-2020 00:00,15-08-2020 08:00,22.55,39.5,23.08,10.56
15-08-2020 08:00,15-08-2020 16:00,16.03,32.56,21.02,8.94
15-08-2020 16:00,16-08-2020 00:00,15.03,29.27,23.13,12.25
16-08-2020 00:00,16-08-2020 08:00,14.61,34.86,23.71,13.43
16-08-2020 08:00,16-08-2020 16:00,22.19,62.68,22.42,11.37
16-08-2020 16:00,17-08-2020 00:00,15.13,53.5,25.6,14.73
17-08-2020 00:00,17-08-2020 08:00,14.07,37.66,21.92,7.96
17-08-2020 08:00,17-08-2020 16:00,24.07,80.15,24.72,10.34
17-08-2020 16:00,18-08-2020 00:00,25.72,104.66,28.42,8.68
18-08-2020 00:00,18-08-2020 08:00,24.24,60.59,25.25,13.64
18-08-2020 08:00,18-08-2020 16:00,24.1,72.77,35.08,8.66
18-08-2020 16:00,19-08-2020 00:00,38.23,143.33,37.28,11.57
19-08-2020 00:00,19-08-2020 08:00,16.9,49.17,30.32,21.73
19-08-2020 08:00,19-08-2020 16:00,22.34,60.9,31.55,13.9
19-08-2020 16:00,20-08-2020 00:00,22.87,74.6,31.91,17.74
20-08-2020 00:00,20-08-2020 08:00,21.57,58.43,26.38,18.45
20-08-2020 08:00,20-08-2020 16:00,18.33,74.57,27.76,8.43
20-08-2020 16:00,21-08-2020 00:00,17.06,51.06,27.12,12.45
21-08-2020 00:00,21-08-2020 08:00,18.93,50.82,21.47,9.83
21-08-2020 08:00,21-08-2020 16:00,23.8,68.2,27.17,12.47
21-08-2020 16:00,22-08-2020 00:00,19.08,56.5,24.87,4.12
22-08-2020 00:00,22-08-2020 08:00,28.39,57.84,32.76,11.19
22-08-2020 08:00,22-08-2020 16:00,28.6,84.03,25.87,7.71
22-08-2020 16:00,23-08-2020 00:00,24.23,78.94,26.65,17.29
23-08-2020 00:00,23-08-2020 08:00,37.21,75.03,30.1,15.65
23-08-2020 08:00,23-08-2020 16:00,30.52,91.71,23.48,14.7
23-08-2020 16:00,24-08-2020 00:00,30.87,75.37,30.95,12.87
24-08-2020 00:00,24-08-2020 08:00,28.22,62.07,28.23,7.77
24-08-2020 08:00,24-08-2020 16:00,33.1,102.81,30.96,14.69
24-08-2020 16:00,25-08-2020 00:00,41.29,99.81,44.22,9.01
25-08-2020 00:00,25-08-2020 08:00,30.61,73,23.89,7.3
25-08-2020 08:00,25-08-2020 16:00,37.69,92.45,35.28,10.89
25-08-2020 16:00,26-08-2020 00:00,38.73,92.77,43.94,5.34
26-08-2020 00:00,26-08-2020 08:00,67.52,153.66,34.59,1.8
26-08-2020 08:00,26-08-2020 16:00,46.14,108.1,38.81,10.17
26-08-2020 16:00,27-08-2020 00:00,,59.1,31.51,5.53
27-08-2020 00:00,27-08-2020 08:00,,65.63,20.64,9.24
27-08-2020 08:00,27-08-2020 16:00,,82.5,29.7,11.97
27-08-2020 16:00,28-08-2020 00:00,,73.47,32.09,9.16
28-08-2020 00:00,28-08-2020 08:00,,63.37,25.54,14.57
28-08-2020 08:00,28-08-2020 16:00,,100.41,25.31,16.54
28-08-2020 16:00,29-08-2020 00:00,,114.68,28.89,16.79
29-08-2020 00:00,29-08-2020 08:00,,71.45,31.99,17.61
29-08-2020 08:00,29-08-2020 16:00,,77.74,24.51,14.34
29-08-2020 16:00,30-08-2020 00:00,,95.21,36.33,6.08
30-08-2020 00:00,30-08-2020 08:00,,103.81,47.93,11.27
30-08-2020 08:00,30-08-2020 16:00,,94.67,35.2,15.33
30-08-2020 16:00,31-08-2020 00:00,,128.04,51.05,25.01
31-08-2020 00:00,31-08-2020 08:00,,124.81,46.12,8.12
31-08-2020 08:00,31-08-2020 16:00,,103,36.87,16.3
31-08-2020 16:00,01-09-2020 00:00,,94.8,51.11,10.44
01-09-2020 00:00,01-09-2020 08:00,39.72,117.97,47.63,13.11
01-09-2020 08:00,01-09-2020 16:00,36.13,90.87,29.63,10.85
01-09-2020 16:00,02-09-2020 00:00,31,73.53,54.82,11.51
02-09-2020 00:00,02-09-2020 08:00,29.82,70.96,18.63,12.22
02-09-2020 08:00,02-09-2020 16:00,20.17,44.34,10.25,6.26
02-09-2020 16:00,03-09-2020 00:00,19.15,41.31,28.15,9.28
03-09-2020 00:00,03-09-2020 08:00,40.65,109.5,55.92,4.5
03-09-2020 08:00,03-09-2020 16:00,28.48,49.1,14.64,4.93
03-09-2020 16:00,04-09-2020 00:00,14.4,34.71,14.7,7.62
04-09-2020 00:00,04-09-2020 08:00,,94.38,29.78,8.45
04-09-2020 08:00,04-09-2020 16:00,5,37.83,10.4,7.34
04-09-2020 16:00,05-09-2020 00:00,22.42,42.3,14.81,7.58
05-09-2020 00:00,05-09-2020 08:00,24.74,108.44,24.96,7.81
05-09-2020 08:00,05-09-2020 16:00,33.5,61.19,17.73,12.57
05-09-2020 16:00,06-09-2020 00:00,15.12,35.88,23.07,5.06
06-09-2020 00:00,06-09-2020 08:00,21.59,75.78,25.04,8.42
06-09-2020 08:00,06-09-2020 16:00,17.57,41,15.92,9.28
06-09-2020 16:00,07-09-2020 00:00,13.84,39.69,17.79,7.49
07-09-2020 00:00,07-09-2020 08:00,19.93,58.93,28.27,7.31
07-09-2020 08:00,07-09-2020 16:00,15,44.36,22.22,13.57
07-09-2020 16:00,08-09-2020 00:00,16.27,55.92,24.48,7.5
08-09-2020 00:00,08-09-2020 08:00,16.61,56.29,26.87,9.79
08-09-2020 08:00,08-09-2020 16:00,11.87,40.53,16.66,11.72
08-09-2020 16:00,09-09-2020 00:00,16.69,42.86,22.5,7.14
09-09-2020 00:00,09-09-2020 08:00,28.67,68.33,33.93,9.21
09-09-2020 08:00,09-09-2020 16:00,17.93,44.6,16.04,6.96
09-09-2020 16:00,10-09-2020 00:00,13.21,38.68,25.12,7.91
10-09-2020 00:00,10-09-2020 08:00,22.8,66.53,32.74,8.34
10-09-2020 08:00,10-09-2020 16:00,21.19,52.77,26.31,11.94
10-09-2020 16:00,11-09-2020 00:00,27.37,76.44,40.8,7.98
11-09-2020 00:00,11-09-2020 08:00,29.22,73.84,39.98,7.82
11-09-2020 08:00,11-09-2020 16:00,27.27,68.2,25.6,9.38
11-09-2020 16:00,12-09-2020 00:00,32.04,104.04,49.29,11
12-09-2020 00:00,12-09-2020 08:00,35.03,99.4,48.06,
12-09-2020 08:00,12-09-2020 16:00,23.03,55.93,15.5,4.46
12-09-2020 16:00,13-09-2020 00:00,12.46,37.96,14.45,6.42
13-09-2020 00:00,13-09-2020 08:00,15.79,41.55,23.49,8.68
13-09-2020 08:00,13-09-2020 16:00,10.93,25.71,12.51,7.25
13-09-2020 16:00,14-09-2020 00:00,10.5,28.17,16.12,6.16
14-09-2020 00:00,14-09-2020 08:00,11.52,27.24,12.46,9.62
14-09-2020 08:00,14-09-2020 16:00,11.03,23.7,12.15,8.11
14-09-2020 16:00,15-09-2020 00:00,11.42,35.23,13.92,8.65
15-09-2020 00:00,15-09-2020 08:00,11.23,23.45,14.46,8.87
15-09-2020 08:00,15-09-2020 16:00,6.5,22.8,9.73,10.87
15-09-2020 16:00,16-09-2020 00:00,11.25,32.86,12.16,7.84
16-09-2020 00:00,16-09-2020 08:00,25,43.63,34.99,6.94
16-09-2020 08:00,16-09-2020 16:00,23.17,46.24,27.45,2.58
16-09-2020 16:00,17-09-2020 00:00,17.96,35.82,23.24,8.94
17-09-2020 00:00,17-09-2020 08:00,24.48,72.69,40.53,8.49
17-09-2020 08:00,17-09-2020 16:00,23.57,51.87,21.53,7.96
17-09-2020 16:00,18-09-2020 00:00,33.96,91.18,49.09,10.72
18-09-2020 00:00,18-09-2020 08:00,38.34,77.21,36.51,6.66
18-09-2020 08:00,18-09-2020 16:00,34.81,76.06,21.95,9.04
18-09-2020 16:00,19-09-2020 00:00,30.27,70,36.23,9.82
19-09-2020 00:00,19-09-2020 08:00,38.46,130.39,42.35,13.35
19-09-2020 08:00,19-09-2020 16:00,18.29,48.39,16.36,7.08
19-09-2020 16:00,20-09-2020 00:00,17.87,41.87,28.28,9.98
20-09-2020 00:00,20-09-2020 08:00,29.39,123.11,36.81,4.34
20-09-2020 08:00,20-09-2020 16:00,35,96.9,32.98,2.26
20-09-2020 16:00,21-09-2020 00:00,21.4,45.53,36.77,10.22
21-09-2020 00:00,21-09-2020 08:00,24.65,39.13,32.94,7.26
21-09-2020 08:00,21-09-2020 16:00,35.19,62.61,43.63,7.78
21-09-2020 16:00,22-09-2020 00:00,22.07,59.37,37.44,5.18
22-09-2020 00:00,22-09-2020 08:00,21.79,51.69,35.54,8.98
22-09-2020 08:00,22-09-2020 16:00,23,75.55,34.54,11.04
22-09-2020 16:00,23-09-2020 00:00,23.81,89.23,45.5,8.77
23-09-2020 00:00,23-09-2020 08:00,25.71,74.52,44.01,14.84
23-09-2020 08:00,23-09-2020 16:00,22.14,72.29,33.45,4.46
23-09-2020 16:00,24-09-2020 00:00,23.92,95.71,36.64,6.81
24-09-2020 00:00,24-09-2020 08:00,28.42,90.35,42.57,5.66
24-09-2020 08:00,24-09-2020 16:00,26.57,86,23.41,7.65
24-09-2020 16:00,25-09-2020 00:00,29.25,101.55,28.95,5.04
25-09-2020 00:00,25-09-2020 08:00,37.69,102.69,27.47,4.99
25-09-2020 08:00,25-09-2020 16:00,39.48,101.44,34.49,5.3
25-09-2020 16:00,26-09-2020 00:00,43.53,110.8,32.65,3.48
26-09-2020 00:00,26-09-2020 08:00,25.21,66.18,22.49,2.23
26-09-2020 08:00,26-09-2020 16:00,34.19,71.87,34.09,6.07
26-09-2020 16:00,27-09-2020 00:00,41.42,121.27,56.52,3.14
27-09-2020 00:00,27-09-2020 08:00,45.48,128.19,37.13,5.08
27-09-2020 08:00,27-09-2020 16:00,52.24,135.79,33.45,7.21
27-09-2020 16:00,28-09-2020 00:00,53.7,140.11,64.05,7.38
28-09-2020 00:00,28-09-2020 08:00,74.26,235.65,66.12,4.07
28-09-2020 08:00,28-09-2020 16:00,63.07,143.36,36.34,6.31
28-09-2020 16:00,29-09-2020 00:00,65.17,158.1,64.83,5.35
29-09-2020 00:00,29-09-2020 08:00,71.36,173.25,68.44,15.06
29-09-2020 08:00,29-09-2020 16:00,102.32,249.62,63.56,8.57
29-09-2020 16:00,30-09-2020 00:00,99.52,221.22,64.41,4.83
30-09-2020 00:00,30-09-2020 08:00,37.4,79.23,31.37,8.73
30-09-2020 08:00,30-09-2020 16:00,41.45,66.34,50.2,7.09
30-09-2020 16:00,01-10-2020 00:00,55.45,107.69,58.38,3.68
01-10-2020 00:00,01-10-2020 08:00,52.48,87.52,48.09,2.42
01-10-2020 08:00,01-10-2020 16:00,35.43,80.43,41.04,0.92
01-10-2020 16:00,02-10-2020 00:00,30.35,97.12,37,5.25
02-10-2020 00:00,02-10-2020 08:00,49.66,208.16,24.55,2.5
02-10-2020 08:00,02-10-2020 16:00,54.7,154.77,18.68,8.96
02-10-2020 16:00,03-10-2020 00:00,61.73,165.93,33.33,5.81
03-10-2020 00:00,03-10-2020 08:00,76.86,163.72,32.32,6.61
03-10-2020 08:00,03-10-2020 16:00,63.11,141.5,11.82,8.22
03-10-2020 16:00,04-10-2020 00:00,56.04,118,23.33,3.18
04-10-2020 00:00,04-10-2020 08:00,77.62,227.9,28.57,7.62
04-10-2020 08:00,04-10-2020 16:00,40.84,,10.76,7.18
04-10-2020 16:00,05-10-2020 00:00,28.43,109.88,26.45,14.3
05-10-2020 00:00,05-10-2020 08:00,32.12,99.84,16.4,3.12
05-10-2020 08:00,05-10-2020 16:00,27.1,52.93,11.84,4.67
05-10-2020 16:00,06-10-2020 00:00,21.69,41.72,10.48,5.31
06-10-2020 00:00,06-10-2020 08:00,18.93,53.2,12.16,2.99
06-10-2020 08:00,06-10-2020 16:00,23.23,42.15,12.44,3.25
06-10-2020 16:00,07-10-2020 00:00,28.34,55.72,16.34,4.53
07-10-2020 00:00,07-10-2020 08:00,22.12,71.92,16.02,5.91
07-10-2020 08:00,07-10-2020 16:00,39.37,81.37,14.31,3.22
07-10-2020 16:00,08-10-2020 00:00,45.92,97,16.6,3.39
08-10-2020 00:00,08-10-2020 08:00,49.15,88.73,25.49,6.94
08-10-2020 08:00,08-10-2020 16:00,38.37,79.56,21.81,2.71
08-10-2020 16:00,09-10-2020 00:00,37.43,83.07,34.51,9.59
09-10-2020 00:00,09-10-2020 08:00,47.93,104.34,48.45,8.05
